areaType,areaCode,areaName,date,Age[ 0- 4],Age[ 5- 9],Age[10-14],Age[15-19],Age[20-24],Age[25-29],Age[30-34],Age[35-39],Age[40-44],Age[45-49],Age[50-54],Age[55-59],Age[60-64],Age[65-69],Age[70-74],Age[75-79],Age[80-84],Age[85-89],Age[90+]
unknown,unknown,unknown,2021-11-29,4,3,0,5,7,21,21,47,112,531,2859,2898,301,1350,47,36,29,22,20
unknown,unknown,unknown,2021-11-30,3,3,6,4,41,19,35,39,45,906,1796,1364,267,795,116,52,23,16,36
unknown,unknown,unknown,2021-12-01,1,1,6,1,37,56,22,0,50,514,3120,2367,274,1504,74,51,26,15,40
unknown,unknown,unknown,2021-12-02,3,2,5,10,15,23,12,39,214,472,1351,849,64,81,210,53,3,18,26
unknown,unknown,unknown,2021-12-03,1,1,4,2,54,12,26,31,281,892,3241,2786,747,849,88,19,26,11,20
unknown,unknown,unknown,2021-12-04,3,2,12,5,61,52,21,6,438,66,2543,2305,185,1481,129,26,10,9,33
unknown,unknown,unknown,2021-12-05,0,0,10,0,14,33,7,28,453,214,2538,271,422,586,145,3,12,8,8
unknown,unknown,unknown,2021-12-06,1,2,6,1,2,53,43,48,73,1004,264,2521,572,1171,20,53,7,15,13
unknown,unknown,unknown,2021-12-07,2,2,9,8,22,25,12,23,236,320,832,2053,664,1311,27,12,10,17,38
unknown,unknown,unknown,2021-12-08,1,2,9,2,26,58,3,22,38,788,2113,1582,777,875,41,22,14,24,29
unknown,unknown,unknown,2021-12-09,4,1,10,3,64,1,4,18,37,722,1142,3272,141,439,213,59,14,17,0
unknown,unknown,unknown,2021-12-10,2,3,6,4,13,13,44,29,97,788,2850,978,500,212,36,16,26,24,25
unknown,unknown,unknown,2021-12-11,3,3,6,9,8,40,30,38,92,554,3668,1092,850,611,138,0,19,21,36
unknown,unknown,unknown,2021-12-12,1,0,11,9,28,49,15,3,159,321,1936,2014,452,884,32,19,27,13,11
unknown,unknown,unknown,2021-12-13,4,1,11,5,30,44,2,42,114,50,832,3165,835,954,67,18,2,19,36
unknown,unknown,unknown,2021-12-14,2,3,0,1,15,4,16,0,406,657,2169,324,251,1452,23,13,24,14,23
unknown,unknown,unknown,2021-12-15,3,2,8,6,32,57,52,41,97,552,2894,1458,601,660,88,11,30,12,24
unknown,unknown,unknown,2021-12-16,2,3,6,4,0,30,12,28,341,261,829,2567,810,1593,119,50,30,1,3
unknown,unknown,unknown,2021-12-17,1,3,1,10,1,49,53,36,374,283,1966,294,502,1676,161,34,4,0,11
unknown,unknown,unknown,2021-12-18,4,1,1,4,6,7,14,14,252,680,54,1783,126,1456,28,48,24,9,11
unknown,unknown,unknown,2021-12-19,2,3,0,1,62,0,26,36,394,998,1918,3228,531,730,45,43,28,15,29
unknown,unknown,unknown,2021-12-20,3,3,8,5,16,44,8,41,271,313,3660,27,372,1676,128,42,16,0,29
unknown,unknown,unknown,2021-12-21,4,1,5,3,41,34,5,23,73,689,3579,680,678,1315,74,33,3,11,20
unknown,unknown,unknown,2021-12-22,2,3,11,6,18,47,11,32,306,1333,3633,2666,150,1559,183,35,1,12,25
unknown,unknown,unknown,2021-12-23,3,2,2,7,47,12,14,6,335,1136,2821,2996,263,128,188,45,14,11,11
unknown,unknown,unknown,2021-12-24,0,1,11,10,21,37,6,38,90,32,3101,645,679,914,168,1,21,13,9
unknown,unknown,unknown,2021-12-25,1,3,8,3,0,1,14,9,155,1419,3504,240,204,1484,221,7,16,18,34
unknown,unknown,unknown,2021-12-26,3,0,1,9,34,17,9,14,74,1214,2102,962,261,279,47,0,30,2,9
unknown,unknown,unknown,2021-12-27,3,2,5,7,52,38,10,39,228,1123,2438,2742,329,715,219,50,30,7,9
unknown,unknown,unknown,2021-12-28,2,3,8,6,37,14,4,34,178,973,757,922,51,738,147,17,6,18,15
unknown,unknown,unknown,2021-12-29,1,1,6,4,50,2,52,4,340,293,419,720,845,1634,35,48,13,19,0
unknown,unknown,unknown,2021-12-30,4,2,6,8,28,5,45,15,128,92,3815,3180,810,360,121,5,17,22,10
unknown,unknown,unknown,2021-12-31,3,1,1,1,62,55,33,10,119,662,1799,1624,165,622,46,26,7,6,40
unknown,unknown,unknown,2022-01-01,3,1,5,9,16,28,9,33,303,69,475,1303,156,705,49,32,3,0,15
unknown,unknown,unknown,2022-01-02,3,0,3,1,15,33,17,44,373,1205,3307,1354,42,540,49,58,10,16,4
unknown,unknown,unknown,2022-01-03,3,3,2,10,46,6,50,12,469,741,190,1942,171,947,72,58,13,10,16
unknown,unknown,unknown,2022-01-04,1,1,11,2,35,46,14,8,129,1043,710,2050,19,1414,223,57,6,8,35
unknown,unknown,unknown,2022-01-05,2,1,3,1,38,44,10,23,384,850,151,525,488,1465,143,43,9,23,37
unknown,unknown,unknown,2022-01-06,3,0,9,8,61,8,38,42,106,1235,2133,2210,48,487,91,4,11,5,19
unknown,unknown,unknown,2022-01-07,0,0,6,7,63,55,25,32,421,351,2406,1996,859,105,55,34,16,17,17
unknown,unknown,unknown,2022-01-08,2,3,10,6,44,8,19,21,102,294,2242,363,712,1547,189,46,13,13,35
unknown,unknown,unknown,2022-01-09,3,1,3,8,52,37,2,15,167,483,3770,680,140,290,33,37,12,1,12
unknown,unknown,unknown,2022-01-10,0,2,11,10,50,48,29,2,236,260,3059,2749,264,1433,70,13,30,22,7
unknown,unknown,unknown,2022-01-11,1,3,0,6,52,47,17,34,270,124,3668,41,352,1643,218,12,15,3,23
unknown,unknown,unknown,2022-01-12,4,1,2,1,40,58,31,18,155,1270,2754,2826,800,1435,43,28,17,20,35
unknown,unknown,unknown,2022-01-13,4,2,6,9,6,56,8,15,455,505,2056,2652,777,573,142,35,19,11,8
unknown,unknown,unknown,2022-01-14,0,1,7,5,60,53,4,48,57,81,2697,2580,159,1375,95,53,0,11,9
unknown,unknown,unknown,2022-01-15,0,1,2,9,60,2,7,32,114,933,2205,1835,866,1530,179,39,13,9,13
unknown,unknown,unknown,2022-01-16,4,3,7,2,57,1,55,3,368,378,955,1873,908,1234,127,47,20,17,36
unknown,unknown,unknown,2022-01-17,0,0,7,3,1,10,36,17,31,165,1363,1034,364,1071,93,10,28,5,11
unknown,unknown,unknown,2022-01-18,2,0,3,3,15,13,19,19,119,414,1336,3331,230,888,25,32,27,18,12
unknown,unknown,unknown,2022-01-19,2,3,1,7,28,56,5,16,334,434,3471,2388,149,1241,15,35,18,5,21
unknown,unknown,unknown,2022-01-20,4,0,3,5,46,8,19,0,349,1253,1596,679,163,270,150,6,10,7,11
unknown,unknown,unknown,2022-01-21,4,3,11,8,60,54,53,31,230,172,169,3109,412,769,112,51,28,3,29
unknown,unknown,unknown,2022-01-22,1,3,0,10,14,17,40,9,9,1160,568,2113,143,900,108,24,13,10,33
unknown,unknown,unknown,2022-01-23,1,3,1,7,10,45,55,3,1,1271,3279,888,213,284,92,32,19,2,28
unknown,unknown,unknown,2022-01-24,3,3,9,7,14,6,17,22,0,18,212,877,553,547,63,23,14,24,11
unknown,unknown,unknown,2022-01-25,4,2,5,10,4,50,24,7,28,20,3511,2438,896,444,40,49,8,3,27
unknown,unknown,unknown,2022-01-26,1,0,0,1,64,19,31,1,216,327,2217,2981,248,1408,76,42,18,11,7
unknown,unknown,unknown,2022-01-27,1,0,10,5,1,25,37,42,42,987,3605,873,464,1672,27,12,20,10,30
unknown,unknown,unknown,2022-01-28,1,3,10,6,53,1,28,42,63,1213,3550,2356,658,1217,210,25,17,2,10
unknown,unknown,unknown,2022-01-29,3,1,9,8,35,13,42,10,58,344,1252,2747,0,525,226,5,28,11,18
unknown,unknown,unknown,2022-01-30,4,3,1,0,19,25,7,19,408,858,1943,1302,299,35,115,36,12,21,7
unknown,unknown,unknown,2022-01-31,1,0,7,1,2,51,3,44,152,771,588,314,761,1177,31,11,10,6,40
unknown,unknown,unknown,2022-02-01,0,2,4,0,54,37,16,8,155,727,2655,636,481,305,114,25,9,24,18
unknown,unknown,unknown,2022-02-02,0,1,4,4,44,17,49,47,245,572,2868,1663,330,209,150,15,12,2,29
unknown,unknown,unknown,2022-02-03,1,0,7,0,53,39,22,28,85,167,3675,2733,744,1456,180,14,20,13,40
unknown,unknown,unknown,2022-02-04,2,3,10,10,11,15,39,32,424,487,2741,2008,417,951,105,45,28,22,26
unknown,unknown,unknown,2022-02-05,0,3,2,3,56,25,31,39,356,827,3320,2191,783,1289,191,38,27,10,22
unknown,unknown,unknown,2022-02-06,2,1,9,4,39,32,52,35,345,347,2594,3213,395,1196,218,23,0,4,22
unknown,unknown,unknown,2022-02-07,2,0,11,8,24,32,36,28,172,135,2197,1959,820,1431,150,49,25,13,30
unknown,unknown,unknown,2022-02-08,3,1,8,1,42,19,28,47,448,1380,1680,2998,535,815,148,38,13,6,39
unknown,unknown,unknown,2022-02-09,1,0,5,2,4,58,34,45,436,282,1846,400,764,1518,37,35,7,15,30
unknown,unknown,unknown,2022-02-10,0,2,3,1,54,44,32,13,283,935,2217,1664,661,928,166,45,2,2,40
unknown,unknown,unknown,2022-02-11,4,3,2,0,6,8,24,14,129,703,1113,1463,670,562,147,41,3,2,15
unknown,unknown,unknown,2022-02-12,1,3,12,7,22,54,22,35,43,652,723,1020,818,694,83,53,0,18,0
unknown,unknown,unknown,2022-02-13,1,2,2,1,11,8,10,33,435,630,2453,2499,196,958,12,46,14,22,20
unknown,unknown,unknown,2022-02-14,4,0,5,7,64,31,2,45,477,675,171,384,814,1277,12,57,6,0,23
unknown,unknown,unknown,2022-02-15,3,1,10,9,45,46,49,30,319,1011,1279,2896,691,1207,22,19,17,13,3
unknown,unknown,unknown,2022-02-16,0,2,1,7,29,49,46,42,422,26,1157,2044,461,1469,49,50,27,6,1
unknown,unknown,unknown,2022-02-17,3,3,2,4,62,39,10,13,237,846,2773,3328,685,421,180,24,28,10,22
unknown,unknown,unknown,2022-02-18,2,2,10,5,23,17,24,11,232,604,1782,2817,90,1507,30,46,6,3,5
unknown,unknown,unknown,2022-02-19,4,1,1,0,11,47,44,9,224,741,778,1910,389,305,207,7,27,19,5
unknown,unknown,unknown,2022-02-20,3,3,3,2,0,18,29,4,296,422,3767,1875,923,1279,32,13,5,23,13
unknown,unknown,unknown,2022-02-21,3,3,10,7,48,57,19,1,31,1283,3400,2782,715,1332,79,15,7,12,34
unknown,unknown,unknown,2022-02-22,0,1,5,8,45,41,42,38,425,966,2234,1878,344,698,114,4,12,7,5
unknown,unknown,unknown,2022-02-23,4,3,10,3,22,0,18,17,33,1043,3259,3068,16,1597,15,1,19,13,28
unknown,unknown,unknown,2022-02-24,2,1,6,0,23,34,18,15,332,419,3822,2443,655,851,79,60,22,8,18
unknown,unknown,unknown,2022-02-25,4,3,9,8,58,5,28,1,177,301,3729,569,70,845,47,51,17,22,27
unknown,unknown,unknown,2022-02-26,2,0,12,3,35,56,23,20,216,1163,3617,720,484,852,144,15,9,18,11
unknown,unknown,unknown,2022-02-27,2,2,7,3,38,36,29,13,269,413,3631,2650,682,14,92,57,9,2,16
unknown,unknown,unknown,2022-02-28,4,2,8,8,39,34,6,1,309,1197,2690,2614,563,1021,93,39,28,15,21
unknown,unknown,unknown,2022-03-01,3,1,9,4,1,8,26,21,347,1269,3367,2889,734,72,69,25,30,5,19
unknown,unknown,unknown,2022-03-02,3,3,4,2,20,48,10,45,17,1387,9,2244,687,863,68,32,2,12,21
unknown,unknown,unknown,2022-03-03,2,0,12,7,28,26,9,29,412,974,3651,194,424,1026,182,0,22,6,11
unknown,unknown,unknown,2022-03-04,3,2,9,6,54,30,29,17,344,240,1892,1056,449,779,227,18,11,3,22
unknown,unknown,unknown,2022-03-05,3,3,12,3,16,6,15,11,22,509,2858,2250,194,547,32,43,0,6,31
unknown,unknown,unknown,2022-03-06,1,2,5,10,44,6,13,43,315,1419,1210,1502,350,1374,99,36,2,1,15
unknown,unknown,unknown,2022-03-07,3,0,2,9,31,54,17,41,198,863,3625,3337,839,1585,220,24,4,22,28
unknown,unknown,unknown,2022-03-08,0,3,4,2,37,33,50,39,87,860,1206,369,712,285,179,8,8,22,7
unknown,unknown,unknown,2022-03-09,4,1,8,10,25,35,43,0,168,549,3357,1434,326,1670,158,3,15,22,22
unknown,unknown,unknown,2022-03-10,2,2,11,6,18,57,7,10,159,456,876,2217,263,1185,139,16,7,13,27
unknown,unknown,unknown,2022-03-11,4,2,6,6,33,15,46,21,419,519,3134,459,815,1203,215,52,15,9,11
unknown,unknown,unknown,2022-03-12,1,2,11,8,10,47,38,38,408,920,1169,2658,794,1268,118,52,7,1,25
unknown,unknown,unknown,2022-03-13,4,0,5,8,22,25,1,10,176,187,776,605,572,610,1,23,16,16,15
unknown,unknown,unknown,2022-03-14,3,1,4,6,51,20,6,31,89,410,3466,1583,553,270,219,13,6,2,11
unknown,unknown,unknown,2022-03-15,3,0,2,8,40,18,41,31,344,473,1048,3313,356,1691,180,27,15,17,32
unknown,unknown,unknown,2022-03-16,2,1,2,3,62,5,46,7,430,550,1112,2210,909,1655,141,37,7,12,32
unknown,unknown,unknown,2022-03-17,1,3,8,0,33,36,28,0,365,814,858,249,205,642,169,3,16,19,15
unknown,unknown,unknown,2022-03-18,0,1,3,10,17,6,12,22,470,159,2965,2746,857,249,42,48,13,4,29
unknown,unknown,unknown,2022-03-19,2,0,1,10,10,42,23,3,441,322,1095,2497,780,734,20,46,29,15,25
unknown,unknown,unknown,2022-03-20,4,1,5,6,64,12,21,48,393,1238,846,2590,226,62,185,60,1,15,35
unknown,unknown,unknown,2022-03-21,3,3,11,6,8,35,1,32,371,642,2855,656,595,1382,190,28,12,5,23
unknown,unknown,unknown,2022-03-22,1,1,11,2,15,11,29,29,340,474,1466,585,159,691,186,52,5,19,37
unknown,unknown,unknown,2022-03-23,0,0,10,8,44,10,12,35,409,85,2738,2542,6,395,27,26,6,18,2
unknown,unknown,unknown,2022-03-24,2,2,2,10,42,49,48,27,340,313,2973,1568,419,440,71,10,22,17,40
unknown,unknown,unknown,2022-03-25,3,0,3,3,53,23,18,44,47,1294,266,1294,141,1091,29,40,9,6,10
unknown,unknown,unknown,2022-03-26,2,1,10,10,55,28,42,18,346,1412,180,1031,663,882,90,30,10,17,36
unknown,unknown,unknown,2022-03-27,3,3,6,2,58,35,43,29,99,544,2512,3170,581,955,74,35,30,22,25
unknown,unknown,unknown,2022-03-28,1,2,7,8,19,49,35,29,62,923,3417,878,516,1660,95,11,17,1,29
unknown,unknown,unknown,2022-03-29,3,1,7,6,61,44,30,28,27,828,1459,113,328,1033,35,59,17,1,1
unknown,unknown,unknown,2022-03-30,1,2,4,4,44,36,34,5,397,1347,148,381,103,73,153,40,20,8,31
unknown,unknown,unknown,2022-03-31,0,1,11,1,40,31,34,0,433,151,812,473,530,1339,221,17,13,13,20
unknown,unknown,unknown,2022-04-01,3,1,7,2,63,22,36,29,305,316,1001,1016,437,289,166,16,29,4,22
unknown,unknown,unknown,2022-04-02,3,1,5,3,10,41,11,11,334,41,1,1703,205,1202,149,24,29,10,32
unknown,unknown,unknown,2022-04-03,0,2,5,3,38,58,18,7,246,404,3365,2795,451,638,164,8,10,10,17
unknown,unknown,unknown,2022-04-04,0,1,2,8,18,38,26,45,109,339,2105,327,415,817,134,55,10,3,29
unknown,unknown,unknown,2022-04-05,3,0,12,6,6,30,9,42,214,1124,3420,679,57,1252,116,50,21,21,32
unknown,unknown,unknown,2022-04-06,4,0,0,5,56,44,46,0,70,1427,1807,1308,705,1009,13,28,24,24,9
unknown,unknown,unknown,2022-04-07,4,2,11,2,0,56,41,37,147,1320,706,615,212,605,204,2,18,8,8
unknown,unknown,unknown,2022-04-08,2,0,7,5,38,12,52,16,244,1322,3095,3279,377,618,214,20,22,14,28
unknown,unknown,unknown,2022-04-09,2,3,11,5,62,46,14,21,241,43,2593,1767,144,477,180,32,23,2,10
unknown,unknown,unknown,2022-04-10,0,0,11,9,11,47,53,13,266,1399,1927,2167,825,1145,211,1,21,1,4
unknown,unknown,unknown,2022-04-11,0,0,1,10,55,25,43,28,29,854,2997,334,332,1645,66,16,26,2,1
unknown,unknown,unknown,2022-04-12,4,2,7,5,47,2,28,18,424,460,371,1711,251,1250,100,14,20,6,34
unknown,unknown,unknown,2022-04-13,0,0,0,3,60,36,45,47,150,881,2807,3226,416,593,52,41,28,19,14
unknown,unknown,unknown,2022-04-14,1,3,3,7,30,26,40,0,12,650,1581,1053,441,22,20,37,10,11,38
unknown,unknown,unknown,2022-04-15,1,1,12,3,26,14,11,29,140,1348,3095,1877,500,1465,122,59,13,3,39
unknown,unknown,unknown,2022-04-16,0,1,11,2,8,56,51,28,124,523,2596,3232,500,194,210,27,3,0,39
unknown,unknown,unknown,2022-04-17,0,0,10,0,12,54,44,4,227,376,511,1553,450,1275,53,7,4,7,32
unknown,unknown,unknown,2022-04-18,1,3,11,6,34,26,36,28,464,976,1310,324,330,1052,13,16,18,22,4
unknown,unknown,unknown,2022-04-19,4,1,4,8,41,34,16,39,226,615,947,2639,714,918,9,41,8,15,21
unknown,unknown,unknown,2022-04-20,3,2,3,3,41,42,32,18,401,1193,971,1956,61,1628,142,27,2,13,16
unknown,unknown,unknown,2022-04-21,4,2,8,6,28,4,31,2,416,777,3836,1998,681,205,147,34,24,6,6
unknown,unknown,unknown,2022-04-22,2,3,9,7,55,41,27,27,222,953,2565,1368,255,89,79,50,12,7,15
unknown,unknown,unknown,2022-04-23,4,1,3,1,32,16,46,30,259,100,120,1373,547,1660,157,41,8,16,17
unknown,unknown,unknown,2022-04-24,1,2,4,10,49,39,36,2,209,768,1513,1347,611,851,91,33,23,8,10
unknown,unknown,unknown,2022-04-25,4,3,5,0,14,15,35,5,172,1327,2491,918,710,1619,20,55,29,3,19
unknown,unknown,unknown,2022-04-26,4,2,10,0,8,31,12,36,373,1215,1622,3307,911,1692,6,22,9,15,24
unknown,unknown,unknown,2022-04-27,4,2,11,7,37,33,29,35,381,147,297,2357,494,1622,46,46,20,21,27
unknown,unknown,unknown,2022-04-28,2,0,0,7,16,59,44,22,98,1037,1376,3285,146,1221,77,26,10,3,5
unknown,unknown,unknown,2022-04-29,0,3,7,8,16,20,19,48,388,410,1962,728,899,1015,137,26,0,18,32
unknown,unknown,unknown,2022-04-30,2,1,12,8,60,25,30,3,157,485,44,735,284,609,58,25,27,19,37
unknown,unknown,unknown,2022-05-01,4,2,3,7,23,37,52,7,298,222,2311,2334,581,687,46,40,18,9,35
unknown,unknown,unknown,2022-05-02,0,3,8,8,40,11,23,4,342,81,3388,2721,890,902,60,42,0,8,12
unknown,unknown,unknown,2022-05-03,3,0,12,3,40,22,34,33,412,701,1979,2397,626,936,99,48,24,17,8
unknown,unknown,unknown,2022-05-04,4,2,9,10,22,55,26,37,435,643,2087,1343,347,258,53,41,22,10,38
unknown,unknown,unknown,2022-05-05,2,1,9,4,13,51,35,7,339,1077,2024,3341,754,908,218,30,11,7,18
unknown,unknown,unknown,2022-05-06,3,2,1,10,45,31,0,35,45,604,2353,732,491,1504,66,36,11,3,13
unknown,unknown,unknown,2022-05-07,3,0,2,10,42,33,44,4,375,1228,2581,3216,650,661,143,31,1,18,15
unknown,unknown,unknown,2022-05-08,4,0,10,4,42,18,21,40,455,1399,2180,2112,790,1074,214,5,2,15,12
unknown,unknown,unknown,2022-05-09,2,2,4,6,19,51,37,33,288,1253,160,302,281,1065,138,18,20,19,22
unknown,unknown,unknown,2022-05-10,4,3,11,1,58,28,51,32,155,988,1865,1538,841,395,63,30,1,20,7
unknown,unknown,unknown,2022-05-11,0,0,2,3,13,44,14,35,6,1209,2529,3299,134,1196,102,34,18,19,27
unknown,unknown,unknown,2022-05-12,4,2,1,1,13,50,40,6,2,400,512,156,673,1257,150,11,30,15,25
unknown,unknown,unknown,2022-05-13,0,3,5,4,9,4,46,46,53,79,2213,3279,23,1087,26,45,16,8,33
unknown,unknown,unknown,2022-05-14,3,1,7,4,26,35,26,22,46,304,3822,402,840,487,158,54,15,11,33
unknown,unknown,unknown,2022-05-15,2,0,9,4,13,7,17,46,142,1277,2585,3346,272,1537,128,41,30,17,0
unknown,unknown,unknown,2022-05-16,4,2,6,6,13,18,34,31,20,642,3644,1878,878,1596,184,30,8,1,31
unknown,unknown,unknown,2022-05-17,1,3,3,5,64,3,5,11,128,1205,3206,138,799,1111,39,19,22,6,22
unknown,unknown,unknown,2022-05-18,2,0,0,6,48,54,25,26,447,673,2869,2478,673,1072,211,0,8,5,11
unknown,unknown,unknown,2022-05-19,1,2,11,8,40,39,51,47,69,403,1098,1042,35,1533,110,11,14,23,6
unknown,unknown,unknown,2022-05-20,3,3,4,2,30,30,55,21,296,656,1510,1556,369,1169,190,18,9,18,30
unknown,unknown,unknown,2022-05-21,3,3,6,10,45,23,7,1,57,828,3406,1104,136,248,189,29,4,23,29
unknown,unknown,unknown,2022-05-22,0,1,7,5,17,59,19,15,63,251,2606,2931,524,419,174,60,18,21,16
unknown,unknown,unknown,2022-05-23,2,1,11,3,14,19,15,15,6,148,529,429,777,1654,100,3,4,21,24
unknown,unknown,unknown,2022-05-24,1,2,0,5,2,49,21,12,80,1195,296,470,40,1066,132,30,9,24,19
unknown,unknown,unknown,2022-05-25,3,3,4,2,42,50,21,12,328,983,2810,5,200,478,122,5,10,3,34
unknown,unknown,unknown,2022-05-26,0,0,5,2,63,54,53,7,271,1088,1441,446,517,29,149,49,12,9,29
unknown,unknown,unknown,2022-05-27,1,3,6,6,60,11,6,6,185,620,2539,527,487,54,8,32,5,16,23
unknown,unknown,unknown,2022-05-28,2,3,0,9,38,32,40,8,253,703,1814,2865,190,1556,15,13,22,14,8
unknown,unknown,unknown,2022-05-29,0,3,7,7,6,4,20,30,239,1389,2036,997,558,59,180,17,7,13,36
unknown,unknown,unknown,2022-05-30,0,2,9,6,33,27,51,11,64,1081,2906,2490,435,1597,28,6,12,16,33
unknown,unknown,unknown,2022-05-31,3,3,11,8,59,27,26,30,342,1239,3448,425,540,1222,91,60,18,16,14
unknown,unknown,unknown,2022-06-01,3,1,8,0,35,50,44,47,201,612,2466,3076,193,1530,68,26,0,10,38
unknown,unknown,unknown,2022-06-02,3,3,7,8,62,19,22,22,382,477,1139,1260,380,1631,174,25,8,6,23
unknown,unknown,unknown,2022-06-03,1,1,7,6,51,44,5,8,36,644,2503,2728,326,96,199,16,18,24,30
unknown,unknown,unknown,2022-06-04,4,2,6,8,2,41,29,33,464,218,3560,225,747,1612,107,21,17,11,16
unknown,unknown,unknown,2022-06-05,4,2,12,8,1,1,29,24,456,570,1304,505,437,954,12,29,7,3,13
unknown,unknown,unknown,2022-06-06,1,3,11,3,46,31,45,6,62,837,1524,2582,295,906,159,15,22,4,7
unknown,unknown,unknown,2022-06-07,0,1,9,6,2,17,5,42,30,394,1131,1025,715,1420,150,32,2,8,25
unknown,unknown,unknown,2022-06-08,3,0,3,5,33,44,53,45,166,836,2875,1966,583,132,125,44,18,18,22
unknown,unknown,unknown,2022-06-09,4,1,9,2,5,30,14,6,324,1235,3226,3049,368,267,209,45,14,8,27
unknown,unknown,unknown,2022-06-10,4,0,12,2,52,49,7,31,367,257,2356,1979,572,85,23,56,17,8,28
unknown,unknown,unknown,2022-06-11,3,2,12,3,40,1,0,19,186,194,1065,678,443,1049,172,36,24,4,33
unknown,unknown,unknown,2022-06-12,3,3,5,1,42,50,42,15,57,1294,715,2220,18,1093,53,37,18,4,6
unknown,unknown,unknown,2022-06-13,0,3,5,7,38,54,8,29,465,1043,3396,2451,567,447,164,4,1,14,24
unknown,unknown,unknown,2022-06-14,0,1,7,2,56,13,41,36,18,919,629,1659,131,377,116,45,8,12,40
unknown,unknown,unknown,2022-06-15,3,0,3,4,23,53,37,37,194,801,3421,2445,916,479,78,60,15,6,13
unknown,unknown,unknown,2022-06-16,2,2,11,7,56,45,34,35,461,1170,558,382,683,1569,120,60,9,12,35
unknown,unknown,unknown,2022-06-17,4,0,12,9,22,34,34,6,256,5,870,2450,285,134,40,52,21,4,5
unknown,unknown,unknown,2022-06-18,2,0,8,0,2,29,20,7,266,754,3463,1991,70,1554,128,0,21,24,25
unknown,unknown,unknown,2022-06-19,0,1,3,4,59,54,34,1,56,1281,2586,1264,271,614,210,51,14,2,14
unknown,unknown,unknown,2022-06-20,0,0,5,8,11,45,15,33,298,671,2364,1468,191,1330,132,24,28,5,9
unknown,unknown,unknown,2022-06-21,3,2,9,3,24,7,36,33,307,1245,134,1809,230,1248,63,10,23,7,11
unknown,unknown,unknown,2022-06-22,4,1,2,7,46,59,34,46,4,123,182,1830,771,1461,47,16,3,17,26
unknown,unknown,unknown,2022-06-23,2,1,7,10,56,46,11,34,271,435,892,2672,812,1155,28,56,28,8,7
unknown,unknown,unknown,2022-06-24,1,3,9,5,15,53,13,18,150,174,3139,1969,898,1333,165,44,8,13,20
unknown,unknown,unknown,2022-06-25,4,1,0,0,57,18,44,38,4,434,1235,842,777,1601,172,13,10,4,30
unknown,unknown,unknown,2022-06-26,3,3,11,3,16,49,41,22,250,1392,1782,2894,596,786,147,28,7,15,7
unknown,unknown,unknown,2022-06-27,3,0,5,3,39,7,41,26,174,933,3571,207,911,519,134,57,28,16,6
unknown,unknown,unknown,2022-06-28,0,2,4,6,34,15,39,22,468,1244,108,1100,236,1372,164,16,26,13,21
unknown,unknown,unknown,2022-06-29,0,2,4,6,54,11,29,37,18,377,2550,1601,305,832,15,49,19,22,12
unknown,unknown,unknown,2022-06-30,1,0,9,9,28,42,5,18,146,1285,606,3335,714,1059,57,41,23,0,15
unknown,unknown,unknown,2022-07-01,0,1,1,3,15,32,44,7,72,550,2413,1280,345,764,123,47,23,14,8
unknown,unknown,unknown,2022-07-02,0,0,2,8,56,1,36,16,278,292,1007,1182,200,336,197,35,9,2,1
unknown,unknown,unknown,2022-07-03,3,0,12,1,0,45,39,8,267,1071,3761,317,440,1449,132,17,15,11,5
unknown,unknown,unknown,2022-07-04,1,1,0,4,9,9,2,17,475,855,1555,1340,755,776,24,28,16,2,9
unknown,unknown,unknown,2022-07-05,1,0,3,7,54,41,44,8,457,890,3691,655,509,786,47,21,2,8,35
unknown,unknown,unknown,2022-07-06,0,3,8,1,19,48,5,0,331,1065,1973,3022,284,1535,33,14,21,6,24
unknown,unknown,unknown,2022-07-07,3,3,8,7,47,51,3,39,246,876,53,3184,264,773,116,50,4,20,40
unknown,unknown,unknown,2022-07-08,1,1,4,0,43,19,42,16,188,1223,3697,1722,151,1671,162,23,27,12,2
unknown,unknown,unknown,2022-07-09,1,1,0,6,33,15,33,7,472,800,415,2039,509,1029,214,48,14,4,28
unknown,unknown,unknown,2022-07-10,3,3,0,1,56,53,26,6,223,197,2332,3074,265,1571,22,24,3,10,7
unknown,unknown,unknown,2022-07-11,0,1,9,0,43,43,16,5,11,336,3537,1621,129,410,30,44,24,8,28
unknown,unknown,unknown,2022-07-12,3,3,11,10,43,7,30,22,138,1261,579,151,680,1501,19,46,28,16,10
unknown,unknown,unknown,2022-07-13,4,2,2,3,58,52,18,44,2,683,2104,989,572,560,19,47,23,14,39
unknown,unknown,unknown,2022-07-14,3,3,9,2,62,36,17,14,85,976,586,2535,597,17,105,29,27,0,2
unknown,unknown,unknown,2022-07-15,0,2,9,6,11,1,45,40,83,45,182,2345,655,453,86,34,10,18,20
unknown,unknown,unknown,2022-07-16,0,0,7,7,29,42,7,13,19,276,3804,1786,474,1238,74,60,13,8,0
unknown,unknown,unknown,2022-07-17,2,2,10,3,47,0,7,3,133,446,1319,148,783,844,120,48,29,14,6
unknown,unknown,unknown,2022-07-18,2,0,7,4,1,1,36,0,72,1321,1697,1456,455,1143,90,53,27,2,25
unknown,unknown,unknown,2022-07-19,4,0,0,4,43,43,3,2,194,1165,159,505,576,1495,158,9,30,0,7
